,Unnamed: 0,client_id,age,job,marital,education,credit_default,mortgage,month,day,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome
32663,3830,40900,66,retired,married,basic.4y,no,yes,oct,17,369,2,1,failure,94.601,0.972,yes
32664,3831,40901,56,unemployed,divorced,basic.4y,no,no,oct,4,363,2,3,success,94.601,0.972,yes
32665,3832,40902,24,admin.,single,high.school,no,yes,oct,30,133,2,1,failure,94.601,0.972,no
32666,3833,40903,31,technician,single,professional.course,no,yes,oct,3,401,2,0,nonexistent,94.601,0.972,yes
32667,3834,40904,55,admin.,married,high.school,no,no,oct,1,317,2,3,success,94.601,0.977,no
32668,3835,40905,59,services,married,university.degree,no,yes,oct,27,162,1,0,nonexistent,94.601,0.977,no
32669,3836,40906,33,services,married,professional.course,no,no,oct,28,291,1,3,failure,94.601,0.977,no
32670,3837,40907,48,technician,married,professional.course,no,yes,oct,31,450,1,1,success,94.601,0.977,yes
32671,3838,40908,30,technician,single,unknown,no,yes,oct,31,195,1,3,failure,94.601,0.977,no
32672,3839,40909,27,admin.,single,university.degree,no,no,oct,26,278,1,0,nonexistent,94.601,0.977,yes
32673,3840,40910,29,admin.,single,university.degree,no,no,oct,15,123,2,2,failure,94.601,0.977,no
32674,3841,40911,33,services,single,university.degree,no,no,oct,12,110,2,0,nonexistent,94.601,0.977,no
32675,3842,40912,33,services,single,university.degree,no,yes,oct,25,252,2,2,success,94.601,0.977,yes
32676,3843,40913,65,retired,married,basic.4y,no,yes,oct,1,165,1,1,success,94.601,0.977,yes
32677,3844,40914,24,blue-collar,single,basic.9y,no,no,oct,30,485,1,1,success,94.601,0.977,no
32678,3845,40915,74,retired,married,university.degree,no,no,oct,22,160,1,0,nonexistent,94.601,0.977,no
32679,3846,40916,25,services,single,high.school,no,no,oct,19,251,1,1,failure,94.601,0.977,no
32680,3847,40917,25,services,single,high.school,no,no,oct,2,79,1,2,failure,94.601,0.977,no
32681,3848,40918,26,technician,single,professional.course,no,no,oct,20,4,1,1,success,94.601,0.977,no
32682,3849,40919,22,unemployed,single,university.degree,no,no,oct,2,34,2,0,nonexistent,94.601,0.977,no
32683,3850,40920,59,services,married,university.degree,no,yes,oct,29,383,2,2,failure,94.601,0.977,yes
32684,3851,40921,71,retired,married,professional.course,no,yes,oct,6,185,2,0,nonexistent,94.601,0.977,no
32685,3852,40922,61,admin.,married,high.school,no,yes,oct,19,146,4,0,nonexistent,94.601,0.977,no
32686,3853,40923,20,student,single,unknown,no,no,oct,2,137,3,3,failure,94.601,0.977,no
32687,3854,40924,28,blue-collar,single,basic.9y,no,yes,oct,24,4,1,0,nonexistent,94.601,0.977,no
32688,3855,40925,31,technician,single,professional.course,no,yes,oct,6,54,1,1,failure,94.601,0.982,no
32689,3856,40926,31,blue-collar,single,basic.9y,no,no,oct,17,114,1,0,nonexistent,94.601,0.982,no
32690,3857,40927,31,technician,married,university.degree,no,yes,oct,22,203,4,2,success,94.601,0.982,yes
32691,3858,40928,21,student,single,high.school,no,no,oct,31,362,1,0,nonexistent,94.601,0.982,yes
32692,3859,40929,20,student,single,unknown,no,yes,oct,7,187,1,4,success,94.601,0.982,yes
32693,3860,40930,22,student,single,university.degree,no,yes,oct,13,166,1,0,nonexistent,94.601,0.982,no
32694,3861,40931,27,admin.,single,university.degree,no,yes,oct,15,242,1,2,success,94.601,0.982,no
32695,3862,40932,27,blue-collar,single,high.school,no,no,oct,12,253,1,2,failure,94.601,0.982,yes
32696,3863,40933,71,retired,married,professional.course,no,no,oct,3,323,1,0,nonexistent,94.601,0.982,yes
32697,3864,40934,27,admin.,single,university.degree,no,no,oct,25,143,1,0,nonexistent,94.601,0.982,no
32698,3865,40935,20,student,single,unknown,no,no,oct,19,250,1,1,failure,94.601,0.982,no
32699,3866,40936,31,technician,married,university.degree,no,no,oct,29,146,2,3,failure,94.601,0.982,no
32700,3867,40937,27,blue-collar,single,high.school,no,yes,oct,14,209,3,1,failure,94.601,0.982,yes
32701,3868,40938,51,housemaid,married,basic.4y,no,no,oct,6,130,2,2,failure,94.601,0.982,no
32702,3869,40939,27,student,single,high.school,no,no,oct,15,5,1,0,nonexistent,94.601,0.982,no
32703,3870,40940,49,admin.,married,high.school,unknown,no,oct,5,169,1,3,success,94.601,0.985,yes
32704,3871,40941,66,retired,married,basic.4y,unknown,unknown,oct,28,216,1,3,success,94.601,0.985,yes
32705,3872,40942,65,retired,married,basic.4y,no,yes,oct,16,190,1,3,success,94.601,0.985,yes
32706,3873,40943,35,admin.,married,university.degree,no,no,oct,15,194,1,2,success,94.601,0.985,yes
32707,3874,40944,52,technician,married,university.degree,no,yes,oct,16,6,1,1,failure,94.601,0.985,no
32708,3875,40945,54,admin.,married,high.school,no,no,oct,28,252,2,2,success,94.601,0.985,yes
32709,3876,40946,60,retired,married,basic.4y,no,yes,oct,15,357,2,1,failure,94.601,0.985,no
32710,3877,40947,63,admin.,married,university.degree,no,yes,oct,31,133,2,0,nonexistent,94.601,0.987,no
32711,3878,40948,33,management,single,university.degree,no,no,oct,25,119,3,0,nonexistent,94.601,0.987,no
32712,3879,40949,54,self-employed,married,university.degree,no,no,oct,22,99,3,0,nonexistent,94.601,0.987,no
32713,3880,40950,81,retired,divorced,basic.4y,no,yes,oct,2,192,2,2,success,94.601,0.987,no
32714,3881,40951,70,retired,married,professional.course,no,no,oct,20,585,1,3,success,94.601,0.987,yes
32715,3882,40952,50,admin.,married,high.school,no,yes,oct,31,326,1,0,nonexistent,94.601,0.987,yes
32716,3883,40953,48,technician,married,professional.course,no,yes,oct,11,235,1,0,nonexistent,94.601,0.987,no
32717,3884,40954,48,technician,married,professional.course,no,no,oct,18,491,1,3,success,94.601,0.987,yes
32718,3885,40955,61,blue-collar,married,professional.course,no,yes,oct,3,246,2,0,nonexistent,94.601,0.987,yes
32719,3886,40956,54,self-employed,married,university.degree,no,yes,oct,28,317,6,1,success,94.601,0.987,no
32720,3887,40957,37,admin.,single,high.school,no,no,oct,10,301,1,1,success,94.601,0.987,yes
32721,3888,40958,63,admin.,married,university.degree,no,yes,oct,25,174,2,1,success,94.601,0.987,no
32722,3889,40959,37,admin.,single,high.school,no,no,oct,7,322,1,0,nonexistent,94.601,0.987,no
32723,3890,40960,37,admin.,single,high.school,no,no,oct,30,509,1,0,nonexistent,94.601,0.987,yes
32724,3891,40961,54,self-employed,married,university.degree,no,no,oct,8,219,3,1,failure,94.601,0.987,no
32725,3892,40962,41,admin.,single,high.school,no,no,oct,6,786,2,0,nonexistent,94.601,0.987,no
32726,3893,40963,54,self-employed,married,university.degree,no,yes,oct,16,72,4,1,failure,94.601,0.987,no
32727,3894,40964,51,admin.,married,high.school,no,no,oct,16,181,2,1,failure,94.601,0.987,no
32728,3895,40965,81,retired,divorced,basic.4y,no,yes,oct,26,158,1,1,failure,94.601,0.987,no
32729,3896,40966,74,retired,married,university.degree,no,yes,oct,25,212,2,2,success,94.601,0.993,no
32730,3897,40967,34,student,single,professional.course,no,yes,oct,2,6,1,0,nonexistent,94.601,0.993,no
32731,3898,40968,65,retired,married,basic.4y,no,no,oct,8,187,2,3,success,94.601,0.993,yes
32732,3899,40969,84,retired,divorced,basic.4y,unknown,yes,oct,13,106,4,0,nonexistent,94.601,0.993,no
32733,3900,40970,24,admin.,single,university.degree,no,yes,oct,10,1176,3,2,success,94.601,0.993,yes
32734,3901,40971,68,retired,divorced,high.school,no,yes,oct,14,130,4,2,failure,94.601,1.0,no
32735,3902,40972,26,student,single,high.school,no,yes,oct,3,209,1,0,nonexistent,94.601,1.0,no
32736,3903,40973,68,retired,divorced,high.school,no,yes,oct,6,567,1,1,success,94.601,1.0,yes
32737,3904,40974,47,admin.,single,university.degree,no,yes,oct,23,333,1,1,failure,94.601,1.0,no
32738,3905,40975,44,technician,married,high.school,no,yes,oct,13,310,1,1,failure,94.601,1.0,yes
32739,3906,40976,56,technician,divorced,professional.course,no,no,oct,20,464,1,2,success,94.601,1.0,yes
32740,3907,40977,42,technician,married,professional.course,no,yes,oct,17,509,1,1,success,94.601,1.0,yes
32741,3908,40978,44,admin.,married,university.degree,no,yes,oct,9,252,1,0,nonexistent,94.601,1.0,yes
32742,3909,40979,56,technician,divorced,professional.course,no,yes,oct,2,170,5,0,nonexistent,94.601,1.0,no
32743,3910,40980,29,admin.,single,university.degree,no,yes,oct,30,526,1,0,nonexistent,94.601,1.0,yes
32744,3911,40981,68,retired,divorced,high.school,no,yes,oct,5,222,1,0,nonexistent,94.601,1.0,yes
32745,3912,40982,74,retired,divorced,basic.4y,no,yes,oct,16,180,2,0,nonexistent,94.601,1.0,no
32746,3913,40983,74,retired,divorced,basic.4y,no,yes,oct,13,102,3,2,success,94.601,1.0,no
32747,3914,40984,44,services,married,high.school,no,no,oct,22,95,3,0,nonexistent,94.601,1.0,no
32748,3915,40985,47,admin.,single,university.degree,no,no,oct,22,767,3,0,nonexistent,94.601,1.0,yes
32749,3916,40986,84,retired,divorced,basic.4y,unknown,yes,oct,8,138,4,1,success,94.601,1.0,no
32750,3917,40987,60,retired,married,university.degree,no,yes,oct,1,338,2,0,nonexistent,94.601,1.0,no
32751,3918,40988,44,technician,married,high.school,no,yes,oct,28,159,2,1,failure,94.601,1.0,no
32752,3919,40989,24,student,single,professional.course,no,no,oct,17,133,3,2,failure,94.601,1.008,no
32753,3920,40990,31,admin.,single,university.degree,no,unknown,oct,7,192,1,1,success,94.601,1.008,yes
32754,3921,40991,67,retired,divorced,basic.4y,no,yes,oct,13,218,1,1,failure,94.601,1.008,no
32755,3922,40992,48,technician,married,university.degree,no,yes,oct,2,337,2,0,nonexistent,94.601,1.008,yes
32756,3923,40993,50,entrepreneur,divorced,university.degree,no,yes,oct,20,898,7,2,success,94.601,1.008,yes
32757,3924,40994,54,services,divorced,high.school,no,yes,oct,23,178,4,1,success,94.601,1.016,yes
32758,3925,40995,54,services,divorced,high.school,no,no,oct,24,268,1,1,failure,94.601,1.016,no
32759,3926,40996,81,retired,married,basic.4y,no,yes,oct,3,621,1,2,failure,94.601,1.016,yes
32760,3927,40997,25,student,married,high.school,no,yes,oct,28,7,1,0,nonexistent,94.601,1.016,no
32761,3928,40998,34,technician,married,university.degree,no,yes,oct,19,5,1,0,nonexistent,94.601,1.016,no
32762,3929,40999,61,housemaid,married,basic.4y,no,yes,oct,29,238,2,2,failure,94.601,1.016,no
32763,3930,41000,54,services,divorced,high.school,no,yes,oct,22,487,3,2,failure,94.601,1.016,yes
32764,3931,41001,38,admin.,divorced,basic.9y,no,no,oct,20,139,2,3,failure,94.601,1.016,no
32765,3932,41002,45,student,single,unknown,no,yes,oct,23,316,2,2,failure,94.601,1.016,no
32766,3933,41003,37,management,married,university.degree,no,yes,oct,13,150,3,5,success,94.601,1.025,yes
32767,3934,41004,80,retired,married,professional.course,no,yes,oct,29,411,1,1,failure,94.601,1.025,yes
32768,3935,41005,63,unknown,married,professional.course,no,no,oct,3,235,1,1,success,94.601,1.025,no
32769,3936,41006,37,housemaid,married,university.degree,no,no,oct,13,453,1,2,success,94.601,1.025,yes
32770,3937,41007,37,housemaid,married,university.degree,no,no,oct,3,178,2,2,success,94.601,1.025,yes
32771,3938,41008,23,student,single,high.school,no,yes,oct,3,262,3,0,nonexistent,94.601,1.025,no
32772,3939,41009,24,blue-collar,single,high.school,no,no,oct,21,1032,1,1,success,94.601,1.025,yes
32773,3940,41010,33,admin.,single,university.degree,no,yes,oct,21,759,1,3,success,94.601,1.025,yes
32774,3941,41011,37,housemaid,married,university.degree,no,no,oct,31,549,2,4,success,94.601,1.025,yes
32775,3942,41012,65,retired,married,high.school,no,yes,oct,3,201,5,1,success,94.601,1.025,no
32776,3943,41013,29,admin.,single,high.school,no,no,oct,15,330,2,1,success,94.601,1.025,yes
32777,3944,41014,31,technician,single,professional.course,no,unknown,oct,25,212,2,0,nonexistent,94.601,1.025,yes
32778,3945,41015,34,admin.,divorced,university.degree,no,unknown,oct,3,256,2,1,failure,94.601,1.025,no
32779,3946,41016,37,management,married,university.degree,no,yes,oct,21,339,3,3,success,94.601,1.025,yes
32780,3947,41017,45,admin.,married,high.school,no,yes,oct,6,738,3,1,success,94.601,1.029,yes
32781,3948,41018,26,unemployed,single,high.school,no,yes,oct,14,394,3,1,success,94.601,1.029,yes
32782,3949,41019,31,student,single,high.school,no,yes,oct,24,716,3,0,nonexistent,94.601,1.029,yes
32783,3950,41020,25,student,single,high.school,no,yes,oct,8,234,1,1,success,94.601,1.029,yes
32784,3951,41021,29,unemployed,single,high.school,no,yes,oct,7,168,2,0,nonexistent,94.601,1.029,no
32785,3952,41022,23,student,single,high.school,no,no,oct,26,380,1,1,success,94.601,1.029,yes
32786,3953,41023,27,self-employed,single,university.degree,no,no,oct,27,84,3,0,nonexistent,94.601,1.029,no
32787,3954,41024,37,unemployed,single,professional.course,no,no,oct,3,142,4,1,success,94.601,1.029,no
32788,3955,41025,25,student,single,high.school,no,no,oct,25,554,3,0,nonexistent,94.601,1.029,yes
32789,3956,41026,65,retired,married,high.school,no,yes,oct,19,344,2,1,success,94.601,1.029,yes
32790,3957,41027,37,services,married,high.school,no,yes,oct,20,608,2,2,failure,94.601,1.029,yes
32791,3958,41028,28,admin.,single,university.degree,no,yes,oct,17,92,4,3,failure,94.601,1.032,no
32792,3959,41029,46,management,married,university.degree,no,unknown,oct,10,83,2,2,failure,94.601,1.032,no
32793,3960,41030,28,admin.,single,university.degree,no,no,oct,1,225,1,3,success,94.601,1.032,yes
32794,3961,41031,25,student,single,high.school,no,yes,oct,22,189,1,4,success,94.601,1.032,no
32795,3962,41032,36,unemployed,married,high.school,no,yes,oct,15,304,1,1,success,94.601,1.032,yes
32796,3963,41033,33,admin.,single,university.degree,no,yes,oct,4,400,1,2,success,94.601,1.032,yes
32797,3964,41034,33,services,single,high.school,no,yes,oct,14,182,1,1,success,94.601,1.032,yes
32798,3965,41035,30,technician,married,professional.course,no,yes,oct,9,253,1,2,success,94.601,1.032,yes
32799,3966,41036,38,technician,single,university.degree,no,yes,oct,31,254,1,3,failure,94.601,1.032,no
32800,3967,41037,28,admin.,single,university.degree,no,yes,oct,21,324,1,2,success,94.601,1.032,no
32801,3968,41038,23,student,single,high.school,no,yes,oct,29,226,2,1,failure,94.601,1.032,yes
32802,3969,41039,33,admin.,single,university.degree,no,yes,oct,22,297,5,0,nonexistent,94.601,1.032,yes
32803,3970,41040,30,technician,married,professional.course,no,yes,oct,27,215,1,1,success,94.601,1.032,yes
32804,3971,41041,35,admin.,single,university.degree,no,yes,oct,27,129,1,0,nonexistent,94.601,1.032,no
32805,3972,41042,25,student,single,high.school,no,yes,oct,7,211,2,3,success,94.601,1.032,yes
32806,3973,41043,38,admin.,divorced,university.degree,no,yes,oct,25,293,3,0,nonexistent,94.601,1.032,no
32807,3974,41044,62,admin.,married,high.school,no,no,oct,17,318,1,3,success,94.601,1.037,yes
32808,3975,41045,30,student,single,high.school,no,yes,oct,26,196,1,2,failure,94.601,1.037,no
32809,3976,41046,60,admin.,married,high.school,no,no,oct,12,604,1,1,failure,94.601,1.037,yes
32810,3977,41047,62,admin.,married,high.school,no,no,oct,11,238,4,2,failure,94.601,1.037,yes
32811,3978,41048,25,student,single,high.school,no,yes,oct,5,17,1,0,nonexistent,94.601,1.037,no
32812,3979,41049,21,student,single,high.school,no,no,oct,23,701,2,0,nonexistent,94.601,1.037,yes
32813,3980,41050,30,management,married,university.degree,no,no,oct,31,711,1,0,nonexistent,94.601,1.043,yes
32814,3981,41051,27,technician,single,university.degree,no,no,oct,24,223,2,0,nonexistent,94.601,1.043,no
32815,3982,41052,65,retired,married,basic.4y,no,no,oct,5,882,1,0,nonexistent,94.601,1.043,yes
32816,3983,41053,23,student,single,high.school,no,no,oct,8,409,1,1,success,94.601,1.043,no
32817,3984,41054,31,student,single,university.degree,no,no,oct,29,508,1,0,nonexistent,94.601,1.043,yes
32818,3985,41055,27,technician,single,university.degree,no,yes,oct,16,184,1,1,failure,94.601,1.043,yes
32819,3986,41056,60,retired,married,professional.course,no,no,oct,15,170,2,1,failure,94.601,1.043,no
32820,3987,41057,30,management,married,university.degree,no,no,oct,15,255,1,1,success,94.601,1.043,yes
32821,3988,41058,65,retired,married,basic.4y,no,yes,oct,10,258,1,3,success,94.601,1.043,yes
32822,3989,41059,42,services,married,basic.9y,no,no,oct,11,71,1,0,nonexistent,94.601,1.045,no
32823,3990,41060,46,admin.,married,basic.9y,no,yes,nov,4,18,1,1,failure,94.767,1.047,no
32824,3991,41061,31,management,married,university.degree,no,yes,nov,17,188,1,0,nonexistent,94.767,1.05,yes
32825,3992,41062,51,services,married,high.school,no,yes,nov,7,176,1,1,failure,94.767,1.05,no
32826,3993,41063,48,admin.,married,university.degree,no,yes,nov,15,159,1,3,success,94.767,1.05,yes
32827,3994,41064,29,technician,single,university.degree,no,no,nov,1,240,1,1,success,94.767,1.05,no
32828,3995,41065,29,technician,single,university.degree,no,no,nov,9,360,1,2,success,94.767,1.05,yes
32829,3996,41066,37,technician,married,university.degree,no,no,nov,22,119,1,3,failure,94.767,1.05,no
32830,3997,41067,34,admin.,married,university.degree,no,no,nov,21,230,1,1,failure,94.767,1.05,no
32831,3998,41068,29,admin.,single,high.school,no,yes,nov,17,207,1,1,success,94.767,1.05,no
32832,3999,41069,51,services,married,high.school,no,no,nov,25,120,2,4,success,94.767,1.05,no
32833,4000,41070,37,admin.,married,university.degree,no,no,nov,4,137,1,1,failure,94.767,1.05,no
32834,4001,41071,61,retired,married,university.degree,no,no,nov,17,507,1,0,nonexistent,94.767,1.05,no
32835,4002,41072,24,student,single,high.school,no,yes,nov,13,106,1,0,nonexistent,94.767,1.05,no
32836,4003,41073,39,admin.,married,high.school,no,no,nov,12,148,1,1,failure,94.767,1.05,no
32837,4004,41074,35,blue-collar,married,basic.9y,no,yes,nov,25,212,1,2,failure,94.767,1.05,no
32838,4005,41075,34,admin.,married,university.degree,no,no,nov,19,141,2,0,nonexistent,94.767,1.05,no
32839,4006,41076,50,blue-collar,divorced,professional.course,no,yes,nov,23,742,1,0,nonexistent,94.767,1.05,yes
32840,4007,41077,45,blue-collar,married,high.school,no,yes,nov,10,449,2,3,success,94.767,1.05,yes
32841,4008,41078,37,admin.,married,university.degree,no,no,nov,13,282,2,1,success,94.767,1.05,yes
32842,4009,41079,51,services,married,high.school,no,yes,nov,4,354,3,3,success,94.767,1.05,no
32843,4010,41080,27,student,single,high.school,no,no,nov,18,326,1,0,nonexistent,94.767,1.049,no
32844,4011,41081,51,admin.,divorced,high.school,no,yes,nov,4,283,1,7,success,94.767,1.049,no
32845,4012,41082,48,admin.,married,high.school,no,no,nov,7,301,1,2,failure,94.767,1.049,no
32846,4013,41083,24,technician,single,university.degree,no,yes,nov,15,467,3,3,failure,94.767,1.049,yes
32847,4014,41084,18,student,single,unknown,no,yes,nov,3,600,2,3,failure,94.767,1.049,no
32848,4015,41085,51,admin.,divorced,high.school,no,yes,nov,1,334,2,4,failure,94.767,1.049,yes
